"CBSA_FIPS","CBSA_NAME","state_name","state","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"23620","Cooke County, TX","Texas","TX",74508.1787918297,242709.938625562,0.87919650974359
"28660","Coryell County, TX","Texas","TX",95445.8850619918,310914.389280425,1.1262614437315
"48101","Cottle County, TX","Texas","TX",345.184400636151,1124.43608274168,0.00407317592750658
"48103","Crane County, TX","Texas","TX",3486.48269857364,11357.1961563324,0.041140495843169
"48105","Crockett County, TX","Texas","TX",1419.55851341304,4624.20321168358,0.0167507904582739
"31180","Crosby County, TX","Texas","TX",28527.1163177119,92926.907661785,0.336619972549
"48109","Culberson County, TX","Texas","TX",3022.26800095348,9845.0196061141,0.035662762411251
"48111","Dallam County, TX","Texas","TX",949.90461473857,3094.30849715814,0.0112088744539151
"19100","Dallas County, TX","Texas","TX",35674456.6279558,116209325.191839,420.958588209878
"48115","Dawson County, TX","Texas","TX",9156.07655655011,29825.8636182758,0.108041703367291
"25820","Deaf Smith County, TX","Texas","TX",7705.81484394053,25101.644922206,0.0909286151584982
"48119","Delta County, TX","Texas","TX",7362.94697062606,23984.754913106,0.0868827742533876
"19100","Denton County, TX","Texas","TX",7125229.60153499,23210392.0310991,84.0777092981129
"48123","DeWitt County, TX","Texas","TX",74612.3390363338,243049.239987651,0.880425600628739
"48125","Dickens County, TX","Texas","TX",9954.07427158198,32425.3363148218,0.117458076404667
"48127","Dimmit County, TX","Texas","TX",8604.98294479347,28030.6795343903,0.101538798748563
"48129","Donley County, TX","Texas","TX",2017.57291520129,6572.23148332809,0.0238073603993752
"48131","Duval County, TX","Texas","TX",11057.6132406577,36020.1077855299,0.130479836239761
"48133","Eastland County, TX","Texas","TX",31637.6828143466,103059.559079803,0.37332465720929
"36220","Ector County, TX","Texas","TX",176617.490636356,575330.400066782,2.084086389509
"48137","Edwards County, TX","Texas","TX",6282.36563260628,20464.7677857402,0.074131914464754
"19100","Ellis County, TX","Texas","TX",1528206.81252187,4978124.38431285,18.0328403877581
"21340","El Paso County, TX","Texas","TX",4197647.56935154,13673811.3915726,49.5322413183482
"44500","Erath County, TX","Texas","TX",85206.8833090346,277560.903430362,1.00544122304661
"47380","Falls County, TX","Texas","TX",110752.005254969,360773.982587789,1.30687366200864
"14300","Fannin County, TX","Texas","TX",81205.6810555999,264527.011458947,0.958227036456078
"48149","Fayette County, TX","Texas","TX",95638.544067935,311541.974818904,1.12853482000163
"48151","Fisher County, TX","Texas","TX",3528.08379653861,11492.7114795836,0.0416313887991556
"38380","Floyd County, TX","Texas","TX",13209.5060136246,43029.8853874601,0.15587217096077
"48155","Foard County, TX","Texas","TX",5903.43792254293,19230.4130780516,0.0696605674860066
"26420","Fort Bend County, TX","Texas","TX",24274712.8013356,79074729.106268,286.44161105576
"48159","Franklin County, TX","Texas","TX",12648.3646374319,41201.9707721195,0.149250702721696
"48161","Freestone County, TX","Texas","TX",69547.1031431541,226549.264915217,0.820655817089219
"48163","Frio County, TX","Texas","TX",42497.87829053,138436.579699921,0.501474963828253
"48165","Gaines County, TX","Texas","TX",13554.4971837184,44153.6920228869,0.159943066767877
"26420","Galveston County, TX","Texas","TX",20291571.1046911,66099669.2885997,239.440539035355
"31180","Garza County, TX","Texas","TX",17009.2733242824,55407.6042596103,0.200709425226532
"23240","Gillespie County, TX","Texas","TX",75059.3866586457,244505.494894608,0.88570076257202
"48173","Glasscock County, TX","Texas","TX",82.9694156445637,270.272366140548,0.000979039104605852
"47020","Goliad County, TX","Texas","TX",34742.6821603048,113174.075538398,0.409963649491597
"48177","Gonzales County, TX","Texas","TX",55179.6947890365,179747.519705755,0.651120398510631
"37420","Gray County, TX","Texas","TX",24796.0219084199,80772.8903475844,0.292593058519354
"43300","Grayson County, TX","Texas","TX",210339.943440525,685181.084691229,2.48201133259819
"30980","Gregg County, TX","Texas","TX",304367.463635178,991475.159054788,3.5915360708951
"48185","Grimes County, TX","Texas","TX",512874.892414296,1670686.83839734,6.05192373048869
"41700","Guadalupe County, TX","Texas","TX",1060316.07275291,3453973.14918366,12.5117296584843
"38380","Hale County, TX","Texas","TX",72405.939254138,235861.90613513,0.854390083198829
"48191","Hall County, TX","Texas","TX",4735.96756810534,15427.3855088986,0.055884417303643
"48193","Hamilton County, TX","Texas","TX",12080.865283737,39353.3450837887,0.142554210348097
"48195","Hansford County, TX","Texas","TX",2446.77347170652,7970.34968211656,0.028871926966137
"48197","Hardeman County, TX","Texas","TX",3349.81024401955,10911.98646802,0.0395277608794307
"13140","Hardin County, TX","Texas","TX",222586.480716899,725074.105282017,2.62652047245941
"26420","Harris County, TX","Texas","TX",115349361.652626,375749843.053158,1361.12246750099
"30980","Harrison County, TX","Texas","TX",160258.47790081,522041.015714597,1.89105003922956
"48205","Hartley County, TX","Texas","TX",2265.2268141242,7378.96255074418,0.0267296764066656
"48207","Haskell County, TX","Texas","TX",13500.1659447237,43976.7083427638,0.15930195814774
"12420","Hays County, TX","Texas","TX",1385391.97981484,4512905.93657724,16.3476253618152
"48211","Hemphill County, TX","Texas","TX",3814.79379707593,12426.6675601391,0.0450145668054959
"11980","Henderson County, TX","Texas","TX",195311.11843167,636224.778757292,2.30467119749371
"32580","Hidalgo County, TX","Texas","TX",2344482.55292007,7637137.63716809,27.6648941244569
"48217","Hill County, TX","Texas","TX",118848.047747217,387146.791697691,1.40240696341716
"31180","Hockley County, TX","Texas","TX",88772.5091511162,289175.907894654,1.04751560798317
"24180","Hood County, TX","Texas","TX",172071.9745582,560523.409126457,2.03044929978676
"44860","Hopkins County, TX","Texas","TX",38204.3295441234,124450.370808174,0.450811088620656
"48225","Houston County, TX","Texas","TX",80146.6971653853,261077.377886268,0.945731026551547
"13700","Howard County, TX","Texas","TX",35250.9682975908,114829.814534912,0.415961425911572
"21340","Hudspeth County, TX","Texas","TX",1174.54431793547,3826.07096216369,0.0138596229516385
"19100","Hunt County, TX","Texas","TX",231280.568914072,753395.044633341,2.72911071318605
"14420","Hutchinson County, TX","Texas","TX",11191.9910582249,36457.8427078326,0.132065494487054
"41660","Irion County, TX","Texas","TX",168.092949664454,547.561759769157,0.00198349680604055
"48237","Jack County, TX","Texas","TX",15614.2163339387,50863.2146100997,0.184247752740477
"48239","Jackson County, TX","Texas","TX",28063.8463292701,91417.8084959614,0.331153386685387
"48241","Jasper County, TX","Texas","TX",60240.9573031081,196234.551519943,0.710843296176675
"48243","Jeff Davis County, TX","Texas","TX",13308.9685202022,43353.8838968645,0.157045828538386
"13140","Jefferson County, TX","Texas","TX",824189.432577846,2684792.05693243,9.72543530441858
"48247","Jim Hogg County, TX","Texas","TX",4899.47891276697,15960.0227182751,0.0578138511706502
"10860","Jim Wells County, TX","Texas","TX",35116.2066655593,114390.82933933,0.4143712386536
"19100","Johnson County, TX","Texas","TX",1233127.51228046,4016905.36094409,14.5509046449094
"10180","Jones County, TX","Texas","TX",26125.562194429,85103.859731752,0.308281633894263
"48255","Karnes County, TX","Texas","TX",76887.6754232049,250461.134410046,0.907274569993817
"19100","Kaufman County, TX","Texas","TX",966651.369737286,3148860.94957107,11.4064861629
"41700","Kendall County, TX","Texas","TX",425352.63965681,1385583.6330903,5.01916114795036
"48261","Kenedy County, TX","Texas","TX",158.471135564276,516.218758939067,0.00186995939965845
"48263","Kent County, TX","Texas","TX",114.346609817606,372.483385057796,0.00134928999584775
"28500","Kerr County, TX","Texas","TX",112134.124833092,365276.228695786,1.32318267303049
"48267","Kimble County, TX","Texas","TX",6411.03647129312,20883.9122590985,0.0756502303612588
"48269","King County, TX","Texas","TX",0.601436792535956,1.95917668866124,0.00000709695415192428
"48271","Kinney County, TX","Texas","TX",2707.02523912609,8818.11822943372,0.0319428978216879
"28780","Kleberg County, TX","Texas","TX",165566.681784093,539332.457535005,1.95368684505229
"48275","Knox County, TX","Texas","TX",1751.35599207876,5705.03147763904,0.0206660007065294
"37580","Lamar County, TX","Texas","TX",59125.1434357874,192599.794642962,0.697676692542291
"48279","Lamb County, TX","Texas","TX",49475.5488628698,161166.299092119,0.583811476581864
"28660","Lampasas County, TX","Texas","TX",28101.6425899172,91540.9295848231,0.331599382561023
"48283","La Salle County, TX","Texas","TX",17045.1789854306,55524.5667321186,0.201133112028081
"48285","Lavaca County, TX","Texas","TX",110758.123778287,360793.913640235,1.30694586058379
"48287","Lee County, TX","Texas","TX",193461.325978414,630199.091106889,2.28284364654528
"48289","Leon County, TX","Texas","TX",139288.466053471,453731.329838836,1.64360389943096
"26420","Liberty County, TX","Texas","TX",616834.686097247,2009335.23315695,7.27864929594752
"48293","Limestone County, TX","Texas","TX",103622.57146142,337549.895426808,1.22274634324475
"48295","Lipscomb County, TX","Texas","TX",2354.99427300186,7671.37950131334,0.027788932421422
"48297","Live Oak County, TX","Texas","TX",28590.5342907367,93133.491322669,0.337368304630694
"48299","Llano County, TX","Texas","TX",48418.4971556431,157722.959593756,0.571338266436588
"48301","Loving County, TX","Texas","TX",40.8293089302242,133.001225171075,0.000481785845376646
"31180","Lubbock County, TX","Texas","TX",2982688.1445097,9716088.46480788,35.1957201052144
"31180","Lynn County, TX","Texas","TX",17781.0054613367,57921.5169958637,0.209815864443773
"48307","McCulloch County, TX","Texas","TX",3358.66932780856,10940.8448795069,0.039632298068141
"47380","McLennan County, TX","Texas","TX",1664435.95880214,5421889.99862312,19.6403443138652
"48311","McMullen County, TX","Texas","TX",177.142222346089,577.039710415382,0.00209027822368385
"48313","Madison County, TX","Texas","TX",111504.30165371,363224.58352486,1.31575075951378
"48315","Marion County, TX","Texas","TX",18353.7430890671,59787.2063299619,0.216574168450992
"33260","Martin County, TX","Texas","TX",3604.40821243617,11741.3377995193,0.0425320169067469
"48319","Mason County, TX","Texas","TX",3785.73275331617,12332.0013870867,0.0446716464891308
"13060","Matagorda County, TX","Texas","TX",190110.02890728,619282.261308598,2.2432983411059
"20580","Maverick County, TX","Texas","TX",60756.5275361048,197914.018413872,0.716927024926037
"41700","Medina County, TX","Texas","TX",433262.417873072,1411349.68745561,5.11249653090225
"48327","Menard County, TX","Texas","TX",6816.34984045594,22204.2180906029,0.0804329281173801
"33260","Midland County, TX","Texas","TX",141093.175223681,459610.158969291,1.66489946763943
"48331","Milam County, TX","Texas","TX",189436.785503376,617089.175020743,2.23535406893984
"48333","Mills County, TX","Texas","TX",11709.4657112631,38143.5132384479,0.138171695392905
"48335","Mitchell County, TX","Texas","TX",6017.03564215339,19600.4569578207,0.07100102057741
"48337","Montague County, TX","Texas","TX",41347.1153173636,134687.976323504,0.487895960744891
"26420","Montgomery County, TX","Texas","TX",5524452.99359593,17995871.980198,65.188545324432
"20300","Moore County, TX","Texas","TX",8988.99487670858,29281.5960637957,0.106070139545161
"34420","Morris County, TX","Texas","TX",8579.29107127744,27946.988412887,0.101235634641074
"48345","Motley County, TX","Texas","TX",2984.27377522198,9721.25364719593,0.0352144305476194
"34860","Nacogdoches County, TX","Texas","TX",224562.207585931,731510.02352481,2.64983404951399
"18620","Navarro County, TX","Texas","TX",213030.3432541,693945.045698187,2.51375805039838
"48351","Newton County, TX","Texas","TX",41121.6420052432,133953.498382507,0.48523537566187
"45020","Nolan County, TX","Texas","TX",28582.0657144553,93105.9049870096,0.337268375430572
"18580","Nueces County, TX","Texas","TX",434375.474817978,1414975.46367462,5.12563060285214
"48357","Ochiltree County, TX","Texas","TX",6979.51496022422,22735.727474498,0.0823582765306458
"11100","Oldham County, TX","Texas","TX",996.840715577678,3247.20255977925,0.0117627204438166
"13140","Orange County, TX","Texas","TX",338489.474667053,1102627.4021725,3.99417580107122
"33420","Palo Pinto County, TX","Texas","TX",16878.0407663404,54980.1150013805,0.199160881042817
"48365","Panola County, TX","Texas","TX",95404.0009269334,310777.951965566,1.12576721093781
"19100","Parker County, TX","Texas","TX",1134385.59070869,3695254.15280744,13.3857499703625
"48369","Parmer County, TX","Texas","TX",6642.70453017198,21638.5695499321,0.0783839134560294
"48371","Pecos County, TX","Texas","TX",12207.4722640566,39765.7665510852,0.144048172715868
"48373","Polk County, TX","Texas","TX",189482.801982834,617239.073422315,2.23589706339744
"11100","Potter County, TX","Texas","TX",105366.253569432,343229.92927384,1.2433217921193
"48377","Presidio County, TX","Texas","TX",6418.12142093594,20906.9914394094,0.0757338327670441
"48379","Rains County, TX","Texas","TX",15805.4040035948,51486.0072795841,0.186503767242418
"11100","Randall County, TX","Texas","TX",171137.752175576,557480.1854049,2.01942547567179
"48383","Reagan County, TX","Texas","TX",1020.12972499472,3323.06636611458,0.0120375307549377
"48385","Real County, TX","Texas","TX",3485.92163969792,11355.3685104618,0.0411338753484355
"37580","Red River County, TX","Texas","TX",10307.7558728425,33577.4519768455,0.121631519299542
"45880","Reeves County, TX","Texas","TX",10511.9018737349,34242.4563314102,0.124040442110072
"48391","Refugio County, TX","Texas","TX",5087.22082874101,16571.5908661266,0.0600292057791439
"37420","Roberts County, TX","Texas","TX",249.323777901358,812.170688018045,0.00294202057923602
"17780","Robertson County, TX","Texas","TX",468473.044182022,1526048.08820823,5.52798192134786
"19100","Rockwall County, TX","Texas","TX",744048.891585489,2423734.73274231,8.77977692070877
"48399","Runnels County, TX","Texas","TX",5869.03374345,19118.3416741936,0.06925459817271
"30980","Rusk County, TX","Texas","TX",177833.195658252,579290.55177141,2.09843170876737
"48403","Sabine County, TX","Texas","TX",19811.2828907131,64535.1333567408,0.233773138110414
"48405","San Augustine County, TX","Texas","TX",12420.8314660451,40460.782852108,0.146565811299333
"26420","San Jacinto County, TX","Texas","TX",92171.733350305,300248.860020684,1.0876264535336
"18580","San Patricio County, TX","Texas","TX",66180.1546835715,215581.45081438,0.780925825266144
"48411","San Saba County, TX","Texas","TX",4563.14303602543,14864.4106482286,0.0538450878251
"48413","Schleicher County, TX","Texas","TX",750.940628251757,2446.18452295885,0.00886109941337073
"43660","Scurry County, TX","Texas","TX",9375.81997764207,30541.6764741451,0.110634675736176
"48417","Shackelford County, TX","Texas","TX",13785.888701993,44907.4484843865,0.162673486683518
"48419","Shelby County, TX","Texas","TX",50785.0674647068,165432.047962037,0.59926379608354
"48421","Sherman County, TX","Texas","TX",1647.63760279028,5367.16945622415,0.0194421237129253
"46340","Smith County, TX","Texas","TX",1048821.67019016,3416530.20284167,12.3760957082439
"48425","Somervell County, TX","Texas","TX",9496.60833803213,30935.1438224595,0.112059978388779
"40100","Starr County, TX","Texas","TX",58728.2543087038,191306.930728723,0.692993400842704
"48429","Stephens County, TX","Texas","TX",7896.39102536514,25722.4456725008,0.0931774140993087
"48431","Sterling County, TX","Texas","TX",200.376089273463,652.723890426448,0.00236443785342687
"48433","Stonewall County, TX","Texas","TX",1741.96644489183,5674.44508486425,0.0205552040497236
"48435","Sutton County, TX","Texas","TX",974.032879432456,3172.90617244633,0.011493587977303
"48437","Swisher County, TX","Texas","TX",2701.65910708684,8800.63808699805,0.0318795774636247
"19100","Tarrant County, TX","Texas","TX",22198356.7040608,72311011.7653517,261.940609107917
"10180","Taylor County, TX","Texas","TX",149656.282755856,487504.429602117,1.7659441365191
"48443","Terrell County, TX","Texas","TX",185.116646698718,603.016349176186,0.00218437643104487
"48445","Terry County, TX","Texas","TX",21894.745224934,71321.9992212288,0.258357993654221
"48447","Throckmorton County, TX","Texas","TX",3472.23162466203,11310.7733698608,0.0409723331710119
"34420","Titus County, TX","Texas","TX",26349.5118400299,85833.3743383413,0.310924239712353
"41660","Tom Green County, TX","Texas","TX",83613.2751353049,272369.734510239,0.986636646596597
"12420","Travis County, TX","Texas","TX",14143987.0654057,46073951.7222207,166.899047371787
"48455","Trinity County, TX","Texas","TX",41203.7574071658,134220.98880415,0.486204337404557
"48457","Tyler County, TX","Texas","TX",41567.7763578089,135406.778318828,0.490499761022146
"30980","Upshur County, TX","Texas","TX",127862.167112633,416510.230630433,1.50877357192907
"48461","Upton County, TX","Texas","TX",2093.30338840009,6818.92303854002,0.0247009799831211
"46620","Uvalde County, TX","Texas","TX",39870.8605515233,129879.085414845,0.470476154507975
"19620","Val Verde County, TX","Texas","TX",95244.2418230183,310257.537657569,1.12388205351162
"48467","Van Zandt County, TX","Texas","TX",139868.713738345,455621.483138339,1.65045082211247
"47020","Victoria County, TX","Texas","TX",182894.282275657,595777.010603278,2.15815253085275
"26660","Walker County, TX","Texas","TX",362623.828357617,1181244.91233028,4.27896117461988
"26420","Waller County, TX","Texas","TX",586293.468337775,1909847.40231543,6.91826292638575
"48475","Ward County, TX","Texas","TX",15672.0502171266,51051.6081323495,0.184930192562094
"14780","Washington County, TX","Texas","TX",290923.352908117,947681.05024216,3.43289556431578
"29700","Webb County, TX","Texas","TX",295229.631080681,961708.725162086,3.48370964675203
"20900","Wharton County, TX","Texas","TX",339640.985422862,1106378.44144632,4.00776362798977
"48483","Wheeler County, TX","Texas","TX",921.835547526836,3002.87368166935,0.0108776594608167
"48660","Wichita County, TX","Texas","TX",177560.073955062,578400.859486704,2.09520887266973
"46900","Wilbarger County, TX","Texas","TX",20688.8086851884,67393.6682877115,0.244127942485223
"39700","Willacy County, TX","Texas","TX",27139.3852081494,88406.3820243012,0.320244745456163
"12420","Williamson County, TX","Texas","TX",3717664.6977366,12110270.1106018,43.8684434332919
"41700","Wilson County, TX","Texas","TX",316920.563174032,1032366.8043485,3.73966264545357
"48495","Winkler County, TX","Texas","TX",5164.19499469619,16822.3337429178,0.0609375009374151
"19100","Wise County, TX","Texas","TX",142716.783964976,464899.054555541,1.68405805078671
"48499","Wood County, TX","Texas","TX",115961.796623438,377744.84624057,1.36834920015657
"48501","Yoakum County, TX","Texas","TX",8558.77665782897,27880.1628360208,0.100993564562382
"48503","Young County, TX","Texas","TX",19558.922766323,63713.0717885285,0.230795288642611
"49820","Zapata County, TX","Texas","TX",22703.4790343321,73956.4446797848,0.267901052605118
"48507","Zavala County, TX","Texas","TX",27119.4609566158,88341.4788962781,0.320009639288066
"49001","Beaver County, UT","Utah","UT",9722.49794548757,26704.3743703265,0.111808726373107
"14940","Box Elder County, UT","Utah","UT",330499.152942723,907768.061124098,3.80074025884132
"30860","Cache County, UT","Utah","UT",1312772.61666869,3605737.08682596,15.0968850916899
"39220","Carbon County, UT","Utah","UT",93434.7347572259,256633.238714867,1.0744994497081
"49009","Daggett County, UT","Utah","UT",2542.05501693367,6982.15512338265,0.0292336326947372
"36260","Davis County, UT","Utah","UT",7206831.26102923,19794698.9649526,82.8785595018361
"49013","Duchesne County, UT","Utah","UT",21047.1478662968,57809.3118867739,0.242042200462414
"49015","Emery County, UT","Utah","UT",12380.798937656,34005.8174029603,0.142379187783044
"49017","Garfield County, UT","Utah","UT",7385.05488781883,20284.2182714222,0.0849281312099165
"49019","Grand County, UT","Utah","UT",14297.2536736346,39269.6626637463,0.164418417246798
"16260","Iron County, UT","Utah","UT",93345.1099999758,256387.070180415,1.07346876499972
"39340","Juab County, UT","Utah","UT",31255.3837885971,85847.8422375303,0.359436913568866
"49025","Kane County, UT","Utah","UT",17349.0772684089,47651.9776042061,0.199514388586703
"49027","Millard County, UT","Utah","UT",26224.2595322568,72029.0657874619,0.301578984620953
"36260","Morgan County, UT","Utah","UT",126546.468845705,347579.839897728,1.4552843917256
"49031","Piute County, UT","Utah","UT",4748.44831340955,13042.3623795453,0.0546071556042098
"21740","Rich County, UT","Utah","UT",7199.00335702206,19773.1983917137,0.0827885386057537
"41620","Salt Lake County, UT","Utah","UT",34952176.4207667,96001666.3856485,401.950028838817
"49037","San Juan County, UT","Utah","UT",42709.9658112433,117309.658768983,0.491164606829298
"49039","Sanpete County, UT","Utah","UT",55500.7032591007,152441.436959656,0.638258087479658
"49041","Sevier County, UT","Utah","UT",56535.7812426614,155284.441929208,0.650161484290606
"25720","Summit County, UT","Utah","UT",1148018.17196312,3153213.01376769,13.2022089775759
"41620","Tooele County, UT","Utah","UT",823723.208134311,2262485.73678067,9.47281689354458
"46860","Uintah County, UT","Utah","UT",73263.8262733589,201230.656522214,0.842534002143628
"39340","Utah County, UT","Utah","UT",4608057.96256475,12656758.1338092,52.9926665694946
"25720","Wasatch County, UT","Utah","UT",551571.850704571,1514979.10063174,6.34307628310257
"41100","Washington County, UT","Utah","UT",279390.041637059,767388.8242558,3.21298547882618
"49055","Wayne County, UT","Utah","UT",9376.42116180303,25753.8198889363,0.107828843360735
"36260","Weber County, UT","Utah","UT",2108968.17231588,5792613.78345317,24.2531339816326
"50001","Addison County, VT","Vermont","VT",662162.954672351,1522722.06179424,4.96622216004263
"13540","Bennington County, VT","Vermont","VT",119188.303725674,274087.606850071,0.893912277942554
"50005","Caledonia County, VT","Vermont","VT",186577.532838429,429057.112729594,1.39933149628822
"15540","Chittenden County, VT","Vermont","VT",9678323.37629992,22256449.748934,72.5874253222494
"50009","Essex County, VT","Vermont","VT",49451.3352986287,113719.196631388,0.370885014739715
"15540","Franklin County, VT","Vermont","VT",965909.042579756,2221222.13035994,7.24431781934817
"15540","Grand Isle County, VT","Vermont","VT",252742.093141323,581210.347777278,1.89556569855992
"50015","Lamoille County, VT","Vermont","VT",267034.991355443,614078.558365092,2.00276243516582
"30150","Orange County, VT","Vermont","VT",2479653.97027725,5702257.6988246,18.5974047770794
"50019","Orleans County, VT","Vermont","VT",143178.065092667,329254.901596686,1.073835488195
"40860","Rutland County, VT","Vermont","VT",491757.990312702,1130855.68382978,3.68818492734526
"12740","Washington County, VT","Vermont","VT",876972.78627445,2016702.68599373,6.57729589705837
"14710","Windham County, VT","Vermont","VT",211417.150505655,486178.752594112,1.58562862879242
"30150","Windsor County, VT","Vermont","VT",4697149.56219871,10801651.1878806,35.2286217164903
"51001","Accomack County, VA","Virginia","VA",94843.4757402743,262089.02547528,0.806169543792332
"16820","Albemarle County, VA","Virginia","VA",13118561.06903,36251633.1185025,111.507769086755
"51005","Alleghany County, VA","Virginia","VA",159655.314203481,441189.079005584,1.35707017072959
"40060","Amelia County, VA","Virginia","VA",120473.430091721,332914.45343979,1.02402415577963
"31340","Amherst County, VA","Virginia","VA",181882.263291915,502610.693728235,1.54599923798127
"31340","Appomattox County, VA","Virginia","VA",112455.04769763,310756.576884208,0.955867905429857
"47900","Arlington County, VA","Virginia","VA",4792640.85380222,13243911.2023459,40.7374472573189
"44420","Augusta County, VA","Virginia","VA",1060196.04212779,2929729.69753817,9.01166635808625
"51017","Bath County, VA","Virginia","VA",39729.7768471944,109788.664058944,0.337703103201152
"31340","Bedford County, VA","Virginia","VA",344020.687144413,950661.560357898,2.92417584072751
"51021","Bland County, VA","Virginia","VA",32195.4400243354,88968.3917092333,0.273661240206851
"40220","Botetourt County, VA","Virginia","VA",242154.93994169,669167.296200135,2.05831698950436
"51025","Brunswick County, VA","Virginia","VA",23380.6154628062,64609.6389217106,0.198735231433853
"51027","Buchanan County, VA","Virginia","VA",49701.5416389506,137344.487969247,0.42246310393108
"51029","Buckingham County, VA","Virginia","VA",408892.851650978,1129928.31796343,3.47558923903332
"31340","Campbell County, VA","Virginia","VA",282203.548778944,779837.015755125,2.39873016462102
"51033","Caroline County, VA","Virginia","VA",253747.184984353,701201.130711032,2.156851072367
"51035","Carroll County, VA","Virginia","VA",165481.930561341,457290.262467393,1.4065964097714
"40060","Charles City County, VA","Virginia","VA",42522.3789052643,117505.698322261,0.361440220694746
"51037","Charlotte County, VA","Virginia","VA",68696.8423524625,189835.814481231,0.583923159995931
"40060","Chesterfield County, VA","Virginia","VA",4843987.33081347,13385801.2798281,41.1738923119145
"47900","Clarke County, VA","Virginia","VA",205111.971560914,566803.317994449,1.74345175826777
"40220","Craig County, VA","Virginia","VA",51504.7936414231,142327.567262002,0.437790745952096
"47900","Culpeper County, VA","Virginia","VA",338757.962407275,936118.626466711,2.87944268046184
"51049","Cumberland County, VA","Virginia","VA",104438.96163928,288605.045988058,0.887731173933882
"51051","Dickenson County, VA","Virginia","VA",34336.5936166617,94885.2231415024,0.291861045741624
"40060","Dinwiddie County, VA","Virginia","VA",121906.715236962,336875.171918446,1.03620707951418
"51057","Essex County, VA","Virginia","VA",102550.548665016,283386.6341547,0.871679663652633
"47900","Fairfax County, VA","Virginia","VA",20096149.9723596,55533396.6933505,170.817274765057
"47900","Fauquier County, VA","Virginia","VA",831191.729445858,2296902.64568269,7.06512970028979
"13980","Floyd County, VA","Virginia","VA",245885.60611805,679476.562651034,2.09002765200342
"16820","Fluvanna County, VA","Virginia","VA",2065320.73249065,5707276.05507302,17.5552262261705
"40220","Franklin County, VA","Virginia","VA",245790.881308831,679214.801546827,2.08922249112506
"49020","Frederick County, VA","Virginia","VA",407824.763934718,1126976.78053303,3.4665104934451
"13980","Giles County, VA","Virginia","VA",412155.752268731,1138944.96814895,3.50332389428421
"47260","Gloucester County, VA","Virginia","VA",93675.3434208707,258861.026302653,0.796240419077401
"40060","Goochland County, VA","Virginia","VA",334038.258976454,923076.269435176,2.83932520129986
"51077","Grayson County, VA","Virginia","VA",45113.1896169539,124665.105432953,0.383462111744108
"16820","Greene County, VA","Virginia","VA",1415155.70884879,3910619.86850467,12.0288235252147
"51081","Greensville County, VA","Virginia","VA",27171.6618475372,75085.7591266118,0.230959125704066
"51083","Halifax County, VA","Virginia","VA",160298.16174751,442965.514179735,1.36253437485384
"40060","Hanover County, VA","Virginia","VA",1564983.15381403,4324650.7623948,13.3023568074193
"40060","Henrico County, VA","Virginia","VA",5906668.38417612,16322398.0198039,50.2066812654971
"32300","Henry County, VA","Virginia","VA",173173.398028076,478544.747260336,1.47197388323865
"51091","Highland County, VA","Virginia","VA",10856.396360028,30000.4013978252,0.0922793690602381
"47260","Isle of Wight County, VA","Virginia","VA",102039.178177284,281973.520688115,0.867333014506917
"47260","James City County, VA","Virginia","VA",331795.589507025,916878.91056449,2.82026251080971
"40060","King and Queen County, VA","Virginia","VA",70732.3093887901,195460.593284141,0.601224629804715
"51099","King George County, VA","Virginia","VA",130304.418028221,360081.256718831,1.10758755323988
"40060","King William County, VA","Virginia","VA",102916.138075164,284396.89839778,0.874787173638892
"51103","Lancaster County, VA","Virginia","VA",54950.8579690124,151850.369271245,0.467082292736606
"51105","Lee County, VA","Virginia","VA",27994.4320122997,77359.3897479026,0.237952672104548
"47900","Loudoun County, VA","Virginia","VA",5870189.71326496,16221593.4126855,49.8966125627522
"51109","Louisa County, VA","Virginia","VA",1102774.40155588,3047390.09158999,9.37358241322502
"51111","Lunenburg County, VA","Virginia","VA",34656.0527685517,95768.0117270589,0.29457644853269
"51113","Madison County, VA","Virginia","VA",248608.147681595,686999.992804096,2.11316925529356
"47260","Mathews County, VA","Virginia","VA",25216.9355054425,69684.0979361952,0.214343951796262
"51117","Mecklenburg County, VA","Virginia","VA",68494.528968664,189276.744738305,0.582203496233644
"51119","Middlesex County, VA","Virginia","VA",65547.7993205174,181133.796625176,0.557156294224398
"13980","Montgomery County, VA","Virginia","VA",4488955.97180902,12404712.9954905,38.1561257603767
"16820","Nelson County, VA","Virginia","VA",649775.719743152,1795580.39006647,5.52309361781679
"40060","New Kent County, VA","Virginia","VA",223733.400481607,618261.492852428,1.90173390409366
"51131","Northampton County, VA","Virginia","VA",51801.5404881903,143147.593007316,0.440313094149617
"51133","Northumberland County, VA","Virginia","VA",42874.1733969585,118477.841896461,0.364430473874147
"51135","Nottoway County, VA","Virginia","VA",83239.5271308884,230022.849505226,0.707535980612551
"29470","Orange County, VA","Virginia","VA",769989.127578524,2127776.30193831,6.54490758441745
"51139","Page County, VA","Virginia","VA",165274.552147992,456717.196098462,1.40483369325793
"51141","Patrick County, VA","Virginia","VA",54413.9836061726,150366.778782167,0.462518860652467
"19260","Pittsylvania County, VA","Virginia","VA",271366.134181391,749889.068272449,2.30661214054182
"40060","Powhatan County, VA","Virginia","VA",228865.323951161,632442.972500351,1.94535525358486
