"CBSA_FIPS","CBSA_NAME","state_name","state","raw_funding","econ_impact","jobs"
"45340","Taos County, NM","New Mexico","NM",600023.939869291,1399957.2441482,4.69351411773158
"45380","Christian County, IL","Illinois","IL",448474.708444989,1275249.99287216,4.40492521542484
"45460","Clay County, IN","Indiana","IN",405841.285655908,1106018.54847524,3.72040205758481
"45460","Sullivan County, IN","Indiana","IN",330327.991796195,889136.676829975,2.9325939155204
"45460","Vermillion County, IN","Indiana","IN",166442.828765869,453094.171358797,1.51251559827147
"45460","Vigo County, IN","Indiana","IN",1893465.56025372,5135548.54190042,16.9675341690553
"45500","Bowie County, TX","Texas","TX",403536.910958584,1267808.54897512,4.47646085633028
"45500","Little River County, AR","Arkansas","AR",62593.8518139166,174346.063096764,0.566303068016333
"45500","Miller County, AR","Arkansas","AR",191057.237565076,540424.045695031,1.71228653612138
"45520","Wasco County, OR","Oregon","OR",294821.8307827,727949.850279859,2.59316533073623
"45580","Upson County, GA","Georgia","GA",134841.295061973,388660.963615763,1.54830629529552
"45620","Grady County, GA","Georgia","GA",284227.120086433,896075.812558082,3.21809886964925
"45620","Thomas County, GA","Georgia","GA",758387.664852745,2313010.82341815,8.58927397325972
"45660","Seneca County, OH","Ohio","OH",457045.205920556,1191233.36085822,4.46524957071997
"45700","Tift County, GA","Georgia","GA",438555.620059564,1295353.69799887,5.14045917911621
"45700","Turner County, GA","Georgia","GA",54344.918860169,159631.710675774,0.641237213507061
"45740","Stephens County, GA","Georgia","GA",1013449.6057684,2969449.4694178,11.8609757634543
"45780","Fulton County, OH","Ohio","OH",1211796.00927029,3127082.41228583,11.8013544207396
"45780","Lucas County, OH","Ohio","OH",17437512.6666537,45243316.5929441,171.515403465827
"45780","Wood County, OH","Ohio","OH",3846202.78982428,9997178.2598379,37.9320035382529
"45820","Jackson County, KS","Kansas","KS",55713.8256527942,152361.777600495,0.45233103658379
"45820","Jefferson County, KS","Kansas","KS",755665.141381676,2080296.45647146,6.13068196715336
"45820","Osage County, KS","Kansas","KS",407359.52233186,1126606.48856292,3.35746360705355
"45820","Shawnee County, KS","Kansas","KS",2835658.9201746,7773262.95814101,23.2353965214793
"45820","Wabaunsee County, KS","Kansas","KS",52806.2497064769,145701.556050521,0.427948674045318
"45860","Northwest Hills Planning Region, CT","Connecticut","CT",12841929.7159166,29281476.6143832,97.6078708431737
"45880","Reeves County, TX","Texas","TX",51221.5377439965,159549.260749451,0.577325914653739
"45900","Benzie County, MI","Michigan","MI",125228.737732941,319776.263622939,1.21136397648511
"45900","Grand Traverse County, MI","Michigan","MI",605374.820471656,1570687.98786273,5.87058773903567
"45900","Kalkaska County, MI","Michigan","MI",132976.941094394,338751.429214684,1.28929048100324
"45900","Leelanau County, MI","Michigan","MI",152054.44966212,388792.295992955,1.47451613449761
"45940","Mercer County, NJ","New Jersey","NJ",47964943.9244698,145906506.088302,412.420972416383
"45980","Pike County, AL","Alabama","AL",440236.963325817,1108998.24494906,4.18290321911911
"46003","Aurora County, SD","South Dakota","SD",29425.3875670343,91783.7959865348,0.24450788858469
"46007","Bennett County, SD","South Dakota","SD",31408.5656809057,93746.5635424568,0.254537930820691
"46009","Bon Homme County, SD","South Dakota","SD",74149.5163654171,231414.807357429,0.615512126971594
"46015","Brule County, SD","South Dakota","SD",47415.4490873082,143545.284935112,0.400264196574093
"46017","Buffalo County, SD","South Dakota","SD",7337.48676799154,22940.1815455249,0.0608781624249092
"46019","Butte County, SD","South Dakota","SD",49901.7193386198,153743.687933634,0.417815145200567
"46020","Nevada County, CA","California","CA",1779417.46420025,5087362.77927509,15.6810251048349
"46021","Campbell County, SD","South Dakota","SD",9014.40883846503,28063.6525222251,0.0747107063933213
"46023","Charles Mix County, SD","South Dakota","SD",68842.6058939605,206139.401339481,0.582156965844928
"46025","Clark County, SD","South Dakota","SD",26976.8490880655,84183.9073472229,0.2239282786082
"46031","Corson County, SD","South Dakota","SD",68043.954974232,206347.807247342,0.572235807383421
"46037","Day County, SD","South Dakota","SD",37017.1543739512,118937.219269372,0.301838121962239
"46039","Deuel County, SD","South Dakota","SD",61987.4939918184,187406.383275548,0.521990158978808
"46041","Dewey County, SD","South Dakota","SD",762363.199158315,2371276.68620985,6.33811334546153
"46043","Douglas County, SD","South Dakota","SD",26465.2931667106,74175.0475119997,0.230045137711307
"46047","Fall River County, SD","South Dakota","SD",31798.8341470675,89605.6683083597,0.275812286478049
"46049","Faulk County, SD","South Dakota","SD",13221.4168614562,41257.4452661528,0.109753247777673
"46051","Grant County, SD","South Dakota","SD",94793.0624968018,293308.663589174,0.787125977374431
"46053","Gregory County, SD","South Dakota","SD",87643.3472394264,265033.514965907,0.737947756648452
"46055","Haakon County, SD","South Dakota","SD",10099.9798831968,27141.1826095686,0.0902295862715589
"46057","Hamlin County, SD","South Dakota","SD",80457.5998434911,251090.747650868,0.667863469993646
"46059","Hand County, SD","South Dakota","SD",25136.1346888729,72343.7102694756,0.216100643123158
"46060","Pima County, AZ","Arizona","AZ",163381474.842663,479618209.992734,1665.3307836576
"46063","Harding County, SD","South Dakota","SD",3413.64548493173,10655.7892047001,0.0283332575249333
"46067","Hutchinson County, SD","South Dakota","SD",75800.5045526405,236523.062955041,0.629243472012761
"46069","Hyde County, SD","South Dakota","SD",32585.0518818029,84851.9782158429,0.291208058718793
"46071","Jackson County, SD","South Dakota","SD",7336.67112883738,22901.6227250861,0.0608943703693503
"46073","Jerauld County, SD","South Dakota","SD",10474.2520140124,31127.3346560024,0.0899304481502751
"46075","Jones County, SD","South Dakota","SD",3023.02347438755,9417.00659015224,0.0251133904389716
"46077","Kingsbury County, SD","South Dakota","SD",145847.481989395,438382.338684005,1.23134000315791
"46079","Lake County, SD","South Dakota","SD",204213.391855727,637163.463535537,1.69528180054403
"46085","Lyman County, SD","South Dakota","SD",9216.49965676327,28826.5016624786,0.0764419270045431
"46089","McPherson County, SD","South Dakota","SD",44460.5996407864,121519.316033847,0.408020373976668
"46091","Marshall County, SD","South Dakota","SD",17783.5978339881,55385.6642718634,0.147726123997367
"46095","Mellette County, SD","South Dakota","SD",6182.46637738692,19263.7871215727,0.0513574852535011
"46097","Miner County, SD","South Dakota","SD",47374.2251593762,142682.968818601,0.413692363669077
"46100","Coffee County, TN","Tennessee","TN",803334.946875493,2187620.00947053,8.10907726530099
"46100","Moore County, TN","Tennessee","TN",68941.4360599509,184936.279292711,0.686957534726846
"46101","Moody County, SD","South Dakota","SD",159068.453315476,496440.42984247,1.32038650588988
"46102","Oglala Lakota County, SD","South Dakota","SD",10306.9627644515,32000.9688275246,0.0857982797592632
"46105","Perkins County, SD","South Dakota","SD",22422.3630403004,61346.1946650154,0.196745338847403
"46107","Potter County, SD","South Dakota","SD",14286.1075671035,44213.7572153633,0.120107354685866
"46109","Roberts County, SD","South Dakota","SD",47195.9112095823,140256.991609997,0.399730784644601
"46115","Spink County, SD","South Dakota","SD",41761.6814767244,121397.673724002,0.357665454025701
"46119","Sully County, SD","South Dakota","SD",29460.4799732478,91939.8193495307,0.244558880875382
"46121","Todd County, SD","South Dakota","SD",10520.6811373295,32714.1366550156,0.087713474476027
"46123","Tripp County, SD","South Dakota","SD",65837.1291039836,197209.32872781,0.557730038283556
"46129","Walworth County, SD","South Dakota","SD",63453.0220925483,200259.230265489,0.522800148016889
"46137","Ziebach County, SD","South Dakota","SD",89961.6619726924,280696.262927227,0.747060536009048
"46140","Creek County, OK","Oklahoma","OK",1387217.13811839,3910568.37044999,14.5744682257904
"46140","Okmulgee County, OK","Oklahoma","OK",603569.322743376,1701846.84013527,6.30026804259296
"46140","Osage County, OK","Oklahoma","OK",702400.469539839,1981546.04984657,7.36162278220273
"46140","Pawnee County, OK","Oklahoma","OK",374622.899817372,1057564.3109926,3.94108847719314
"46140","Rogers County, OK","Oklahoma","OK",1385852.39125379,3906783.25325515,14.5091122677763
"46140","Tulsa County, OK","Oklahoma","OK",12377597.8359562,34859005.3829239,129.744702273994
"46140","Wagoner County, OK","Oklahoma","OK",1292935.50289089,3645638.78307507,13.5727301831291
"46180","Itawamba County, MS","Mississippi","MS",76771.6194706816,234255.115358219,0.71069431412246
"46180","Lee County, MS","Mississippi","MS",561913.141945821,1708885.12936167,5.22192493644023
"46180","Prentiss County, MS","Mississippi","MS",105677.552095483,313386.270564727,0.999232823521652
"46220","Greene County, AL","Alabama","AL",205567.706233602,510867.413857156,1.91020429862712
"46220","Hale County, AL","Alabama","AL",556367.515780052,1374650.679372,5.13352240797552
"46220","Pickens County, AL","Alabama","AL",621687.706117442,1549303.77965378,5.74345948943707
"46220","Tuscaloosa County, AL","Alabama","AL",15105410.2675103,37281207.1686862,139.262352322512
"46300","Jerome County, ID","Idaho","ID",35733.9960956116,116720.544588419,0.345421701742165
"46300","Twin Falls County, ID","Idaho","ID",56322.5773742762,230001.556096198,0.517531404685442
"46340","Smith County, TX","Texas","TX",5118814.37674434,16651200.3062706,60.2952842463179
"46380","Mendocino County, CA","California","CA",1218695.24203739,3285106.32735815,10.7401948470587
"46460","Obion County, TN","Tennessee","TN",379230.848634226,1023376.21177373,3.78457684725797
"46500","Champaign County, OH","Ohio","OH",439555.294357421,1147819.4763972,4.33118885688279
"46520","Honolulu County, HI","Hawaii","HI",59624709.4208939,168141976.052255,541.945398843641
"46540","Herkimer County, NY","New York","NY",1189199.82656395,2799265.15778762,8.45949932151754
"46540","Oneida County, NY","New York","NY",4422603.98598317,10402561.4666092,31.7441751859804
"46620","Uvalde County, TX","Texas","TX",194774.175666766,634023.146363817,2.29608898081113
"46660","Brooks County, GA","Georgia","GA",116818.124302533,344808.45698829,1.36591172406947
"46660","Echols County, GA","Georgia","GA",226304.089491937,664621.519907557,2.67011583039691
"46660","Lanier County, GA","Georgia","GA",275578.977005118,810132.607482742,3.25016439501533
"46660","Lowndes County, GA","Georgia","GA",690943.016135214,2037415.67098268,8.05086593928742
"46700","Solano County, CA","California","CA",69836418.6727488,187392871.153271,614.462461138083
"46780","Van Wert County, OH","Ohio","OH",93684.4420823762,245641.604760361,0.90718178448274
"46820","Clay County, SD","South Dakota","SD",4436211.20669405,13808918.5021901,36.8794989533953
"46860","Uintah County, UT","Utah","UT",365782.251674728,1005213.26535119,4.20381727154463
"46900","Wilbarger County, TX","Texas","TX",101255.853969285,329734.063058504,1.19437485619554
"46980","Warren County, MS","Mississippi","MS",627116.853615879,2002818.13076298,5.60241895503846
"47005","Benton County, TN","Tennessee","TN",149119.799964869,397651.549046539,1.47719334988844
"47007","Bledsoe County, TN","Tennessee","TN",112881.861305192,300679.035646867,1.11886100155012
"47017","Carroll County, TN","Tennessee","TN",308797.940977068,827591.477682363,3.07436409677574
"47020","Goliad County, TX","Texas","TX",169586.246796339,552392.91569974,2.00096126903197
"47020","Victoria County, TX","Texas","TX",1017222.78179074,3312114.67266492,11.9954776951743
"47025","Claiborne County, TN","Tennessee","TN",135766.99329899,366411.8003254,1.29734492987239
"47027","Clay County, TN","Tennessee","TN",108591.977559453,288219.732112596,1.0166922517193
"47039","Decatur County, TN","Tennessee","TN",124367.833670836,335344.880934513,1.24220791820782
"47041","DeKalb County, TN","Tennessee","TN",838369.636616422,2263145.74835697,8.42046705189548
"47049","Fentress County, TN","Tennessee","TN",154122.96755027,414559.061727943,1.5407198602311
"47055","Giles County, TN","Tennessee","TN",1078293.54598902,2893969.4545153,10.7485640372512
"47061","Grundy County, TN","Tennessee","TN",104440.668730843,291732.900636687,1.12258254094691
"47067","Hancock County, TN","Tennessee","TN",18373.222618243,49447.4480614112,0.183493668681478
"47069","Hardeman County, TN","Tennessee","TN",228303.411946494,615365.982728126,2.27545090532234
"47071","Hardin County, TN","Tennessee","TN",196608.106716543,531677.30706605,1.95584206910554
"47075","Haywood County, TN","Tennessee","TN",212688.778635787,572861.305822639,2.12249783509197
"47077","Henderson County, TN","Tennessee","TN",325068.005572227,874243.972114359,3.23717665599
"47080","Montgomery County, GA","Georgia","GA",25322.6123496639,74278.8756233668,0.297519946796012
"47080","Toombs County, GA","Georgia","GA",131960.709020445,387400.967715833,1.55576772666492
"47083","Houston County, TN","Tennessee","TN",109127.664196998,293558.562949813,1.09032365810884
"47085","Humphreys County, TN","Tennessee","TN",179779.763371706,483772.01965146,1.79574215260895
"47091","Johnson County, TN","Tennessee","TN",178702.110525848,466703.381816135,1.76618703566132
"47095","Lake County, TN","Tennessee","TN",51731.1085101981,139136.710406725,0.516793448785369
"47097","Lauderdale County, TN","Tennessee","TN",633408.669322458,1708473.09449514,6.32411923502872
"47101","Lewis County, TN","Tennessee","TN",464452.374770227,1245633.13451892,4.62615667820114
"47109","McNairy County, TN","Tennessee","TN",163235.96678158,439679.719942039,1.6311154346328
"47123","Monroe County, TN","Tennessee","TN",123988.681470174,330985.265433828,1.23337093447145
"47135","Perry County, TN","Tennessee","TN",132135.780691671,355352.772699122,1.31990291523797
"47137","Pickett County, TN","Tennessee","TN",28038.9437945444,75223.3819314573,0.279854219607291
"47143","Rhea County, TN","Tennessee","TN",198469.856673442,528721.717458997,1.90422316906044
"47151","Scott County, TN","Tennessee","TN",119722.914863194,325880.90894677,1.1664725088394
"47175","Van Buren County, TN","Tennessee","TN",124412.709021676,337227.183213533,1.25147387947757
"47180","Knox County, IN","Indiana","IN",677240.293165528,1821496.95450697,5.96209355286666
"47181","Wayne County, TN","Tennessee","TN",415114.34836276,1116618.9853596,4.14752888175486
"47220","Cumberland County, NJ","New Jersey","NJ",3394959.55494516,9784229.66700099,28.8173183458401
"47240","Dukes County, MA","Massachusetts","MA",1193054.17112263,2676605.44521205,9.44110576462796
"47260","Camden County, NC","North Carolina","NC",221666.842040453,555264.030907304,2.06806116129864
"47260","Chesapeake city, VA","Virginia","VA",4081192.07458908,11031225.2641017,35.3625257717378
"47260","Currituck County, NC","North Carolina","NC",1133712.55723199,2850377.54769013,10.9243302764016
"47260","Gates County, NC","North Carolina","NC",220087.544260849,550258.749915269,2.05763166393093
"47260","Gloucester County, VA","Virginia","VA",482110.310182002,1299094.85442488,4.08670671975109
"47260","Hampton city, VA","Virginia","VA",3726620.5866194,10201585.9337981,31.4171347247925
"47260","Isle of Wight County, VA","Virginia","VA",511555.144633869,1404416.73499936,4.35022484334308
"47260","James City County, VA","Virginia","VA",1637558.43857063,4459802.13999376,13.7977577118215
"47260","Mathews County, VA","Virginia","VA",132402.709413099,363377.652179965,1.12007212554152
"47260","Newport News city, VA","Virginia","VA",3872610.99927545,10525975.9501578,32.5631715383603
"47260","Norfolk city, VA","Virginia","VA",6081876.61227506,16428850.3029541,52.5880248040198
"47260","Poquoson city, VA","Virginia","VA",287163.510657372,783438.364657925,2.39316171451655
"47260","Portsmouth city, VA","Virginia","VA",1417179.62424252,3866219.47966836,11.7975112115725
"47260","Suffolk city, VA","Virginia","VA",1773408.83915813,4772022.88889263,15.2929050786756
"47260","Surry County, VA","Virginia","VA",117793.319543631,314535.874056599,0.934964737611007
"47260","Virginia Beach city, VA","Virginia","VA",8607872.36293662,23146238.5211851,72.4224248760152
"47260","Williamsburg city, VA","Virginia","VA",423940.117337051,1156277.7769836,3.57957922108065
"47260","York County, VA","Virginia","VA",1478651.32768235,4044698.72748553,12.5376350877627
"47300","Tulare County, CA","California","CA",3769192.11893024,10096170.1985918,33.1532098509325
"47340","Wabash County, IN","Indiana","IN",494371.847221791,1348789.23157362,4.48898942650619
"47380","Bosque County, TX","Texas","TX",260535.959975847,848226.117031936,3.07243530386815
"47380","Falls County, TX","Texas","TX",540025.487822669,1759005.45996022,6.37163623895555
"47380","McLennan County, TX","Texas","TX",8139306.06904087,26493428.0827396,95.9952194263401
"47420","Richland County, ND","North Dakota","ND",88946.5913618495,327540.490715583,0.65964258508819
"47420","Wilkin County, MN","Minnesota","MN",43336.530133692,117747.790227061,0.379593989814535
"47460","Walla Walla County, WA","Washington","WA",5498489.9658042,13363641.0561106,42.9308163131954
"47540","Auglaize County, OH","Ohio","OH",267054.937191834,701342.208836107,2.62133324283993
"47580","Houston County, GA","Georgia","GA",1004667.18546877,2951236.64626326,11.8128722413731
"47580","Peach County, GA","Georgia","GA",210039.055166013,615884.80350915,2.46569585152865
"47620","Warren County, PA","Pennsylvania","PA",1025208.74623803,2463846.68177831,8.6511249560702
"47660","Johnson County, MO","Missouri","MO",345196.061293782,834756.847267937,3.02636957242903
"47700","Kosciusko County, IN","Indiana","IN",905004.490316765,2434323.02706757,8.00404442077466
"47780","Daviess County, IN","Indiana","IN",789119.902362276,2123725.75717204,6.98016385104481
"47820","Beaufort County, NC","North Carolina","NC",1444448.16048986,3614105.17892396,13.9766351982796
"47900","Alexandria city, VA","Virginia","VA",13056434.7615046,29249166.9787235,63.0517115445324
"47900","Arlington County, VA","Virginia","VA",24926999.3047609,55035697.468599,114.425911839942
"47900","Charles County, MD","Maryland","MD",11236122.5309219,24312623.1139636,64.4572559212943
"47900","Clarke County, VA","Virginia","VA",1130677.20534725,2681795.63065971,9.06813738806866
"47900","Culpeper County, VA","Virginia","VA",2433715.17588522,6541602.02143707,19.4368948414352
"47900","District of Columbia, DC","District of Columbia","DC",95187225.9652888,196971131.615667,358.822398361167
"47900","Fairfax County, VA","Virginia","VA",106666984.099464,262956510.884445,720.47597993365
"47900","Fairfax city, VA","Virginia","VA",2571401.37713987,6625844.98869404,19.0193938514095
"47900","Falls Church city, VA","Virginia","VA",1137016.43811003,2573930.31548094,6.05533134575506
"47900","Fauquier County, VA","Virginia","VA",5955206.94711396,15667883.0145927,47.1407639368859
"47900","Frederick County, MD","Maryland","MD",39609294.8403059,87288292.8231098,326.269850272767
"47900","Fredericksburg city, VA","Virginia","VA",875044.266338246,2295932.5336772,6.66066578090153
"47900","Jefferson County, WV","West Virginia","WV",2601642.76902502,6147381.78612017,21.4194922350213
"47900","Loudoun County, VA","Virginia","VA",31716839.4671854,80496577.9751621,242.317137289632
"47900","Manassas Park city, VA","Virginia","VA",1331189.14042943,3529118.99383964,10.4084552233157
"47900","Manassas city, VA","Virginia","VA",4588339.30945009,12312390.4246963,36.5351170477543
"47900","Montgomery County, MD","Maryland","MD",270211770.072139,588590992.358737,2054.15624576218
"47900","Prince George's County, MD","Maryland","MD",122890398.201076,262141523.034146,731.978445781411
"47900","Prince William County, VA","Virginia","VA",34775247.15507,90898895.1154734,261.185764074278
"47900","Rappahannock County, VA","Virginia","VA",287819.125024106,788222.494839618,2.43022842655874
"47900","Spotsylvania County, VA","Virginia","VA",6033465.59932647,16079638.9159837,47.3671924429616
"47900","Stafford County, VA","Virginia","VA",5804799.93156124,15080726.8168891,42.6368476996748
"47900","Warren County, VA","Virginia","VA",2598531.40678997,6898361.35745028,20.9508354453907
"47920","Fayette County, OH","Ohio","OH",537605.438396811,1402670.69661154,5.19417476529784
"47930","Naugatuck Valley Planning Region, CT","Connecticut","CT",76270346.2067329,174056922.89255,579.106882151615
"47940","Black Hawk County, IA","Iowa","IA",1135900.55955314,2823544.40800682,9.27205900811102
"47940","Bremer County, IA","Iowa","IA",305191.954545821,752617.550574399,2.61782732856361
"47940","Grundy County, IA","Iowa","IA",212241.261894307,523447.99031016,1.79101028158022
"47980","Codington County, SD","South Dakota","SD",338623.648972576,1029441.9238941,2.85716498643272
"48017","Bailey County, TX","Texas","TX",45772.2015905923,149102.667907751,0.54011197876899
"48020","Jefferson County, WI","Wisconsin","WI",4408415.56069415,10493467.0863529,41.4549842249913
"48023","Baylor County, TX","Texas","TX",15404.8516049648,50175.2046724286,0.181697854756182
"48031","Blanco County, TX","Texas","TX",132379.014666994,431223.834029101,1.56207237307053
"48033","Borden County, TX","Texas","TX",7734.33762600825,25180.6666512315,0.0911926085176041
"48043","Brewster County, TX","Texas","TX",150763.831098522,490640.701734655,1.56149349670352
"48045","Briscoe County, TX","Texas","TX",8131.6549440691,26465.5748309732,0.0958377704508711
"48053","Burnet County, TX","Texas","TX",490823.5179978,1598487.13898614,5.79011559903605
"48060","Jefferson County, NY","New York","NY",1913080.39012795,4506470.00982983,13.6702763673931
"48067","Cass County, TX","Texas","TX",106712.886842416,322194.694882324,1.14952618316574
"48069","Castro County, TX","Texas","TX",10925.6218701301,35504.2883693804,0.128423326103123
"48075","Childress County, TX","Texas","TX",19780.2955314272,64412.8544182575,0.233312474644885
"48081","Coke County, TX","Texas","TX",12308.9619671084,39996.7200215878,0.144893902697415
"48083","Coleman County, TX","Texas","TX",76475.9108301674,249119.81375606,0.902415747795975
"48087","Collingsworth County, TX","Texas","TX",5393.70506307431,17579.8799264497,0.0636306359933258
"48089","Colorado County, TX","Texas","TX",971862.545051203,3160811.23280906,11.4426877438897
"48093","Comanche County, TX","Texas","TX",105807.633110728,344557.929311477,1.24812523145608
"48095","Concho County, TX","Texas","TX",15499.6648388331,50490.0638124642,0.182896045098231
"48101","Cottle County, TX","Texas","TX",1673.81250568539,5452.43404298787,0.0197509875670876
"48103","Crane County, TX","Texas","TX",16922.2921226241,54982.8634360477,0.198944798505586
"48105","Crockett County, TX","Texas","TX",6886.95193270105,22434.2039760924,0.0812660328058724
"48109","Culberson County, TX","Texas","TX",14650.30684544,47154.2230067754,0.167848012500491
"48111","Dallam County, TX","Texas","TX",4608.74558924764,14972.8846108031,0.0542075623767543
"48115","Dawson County, TX","Texas","TX",61791.0305834498,200962.070744628,0.727819873639155
"48119","Delta County, TX","Texas","TX",36181.8533375611,116451.793723875,0.417590538954635
"48123","DeWitt County, TX","Texas","TX",371258.062328592,1208118.32992028,4.3755409181226
"48125","Dickens County, TX","Texas","TX",48293.3259861995,157315.215271643,0.569861246637154
"48127","Dimmit County, TX","Texas","TX",41848.497577685,136274.266141036,0.493566924222422
"48129","Donley County, TX","Texas","TX",9821.84720950275,31975.8691929519,0.11581717412172
"48131","Duval County, TX","Texas","TX",54354.9836997554,176568.336243856,0.638837224033707
"48133","Eastland County, TX","Texas","TX",153851.312951452,498819.071353988,1.80367970437831
"48137","Edwards County, TX","Texas","TX",30522.2825739402,99426.1495899753,0.360162934372494
"48140","Marathon County, WI","Wisconsin","WI",4973390.46516941,11812918.247503,46.6352867582471
"48149","Fayette County, TX","Texas","TX",474492.050038025,1529334.56719301,5.47747746612092
"48151","Fisher County, TX","Texas","TX",17253.280763941,56137.0664472279,0.203372278271248
"48155","Foard County, TX","Texas","TX",28680.2204723802,93373.1703061547,0.338165624325704
"48159","Franklin County, TX","Texas","TX",61686.0160611259,195612.103431924,0.69543212701709
"48161","Freestone County, TX","Texas","TX",339293.16618662,1100472.79834213,3.97872422755243
"48163","Frio County, TX","Texas","TX",207742.185795176,676650.830432136,2.45102172426093
"48165","Gaines County, TX","Texas","TX",65915.3443367027,214544.718648814,0.77675601192427
"48173","Glasscock County, TX","Texas","TX",402.742795448238,1311.93220328515,0.00475236498628921
"48177","Gonzales County, TX","Texas","TX",276101.133350461,898272.488657192,3.25483828781367
"48180","Pierce County, GA","Georgia","GA",72025.3926767563,213754.208898665,0.849419613114055
"48180","Ware County, GA","Georgia","GA",127004.096256959,373584.543316545,1.47272140303928
"48185","Grimes County, TX","Texas","TX",2516408.62300554,8191195.91901488,29.66353045541
"48191","Hall County, TX","Texas","TX",23814.4976589377,72175.7912086892,0.26365356278172
"48193","Hamilton County, TX","Texas","TX",59385.6609761877,193430.949936618,0.70072539681784
"48195","Hansford County, TX","Texas","TX",11891.1912215972,38735.4829815697,0.140316056414847
"48197","Hardeman County, TX","Texas","TX",16535.6881360712,53860.8262352586,0.195099818415545
"48200","Haywood County, NC","North Carolina","NC",772126.624440081,1981654.5813099,7.41445918016858
"48205","Hartley County, TX","Texas","TX",11009.3259225221,35574.6180893834,0.128135642990886
"48207","Haskell County, TX","Texas","TX",65978.4332075899,203265.628030946,0.721417567793871
"48211","Hemphill County, TX","Texas","TX",18529.2686195073,60336.0033879698,0.218500564027032
"48217","Hill County, TX","Texas","TX",578698.717028454,1879961.10179671,6.8025408058254
"48220","Custer County, OK","Oklahoma","OK",180359.041274784,515858.450777597,1.91001952962053
"48220","Washita County, OK","Oklahoma","OK",24209.6620241223,68181.510672023,0.254033487314157
"48225","Houston County, TX","Texas","TX",397486.04067617,1294458.72819633,4.68852147956379
"48237","Jack County, TX","Texas","TX",76660.8787817295,245281.369462668,0.891518977751351
"48239","Jackson County, TX","Texas","TX",160809.384015258,523782.438531434,1.89720388084747
"48241","Jasper County, TX","Texas","TX",308408.489547383,1003191.54090605,3.63293324175895
"48243","Jeff Davis County, TX","Texas","TX",64555.4475638465,210288.977267084,0.761754281253389
"48247","Jim Hogg County, TX","Texas","TX",23902.2818923021,77840.8117212521,0.281943150365385
"48255","Karnes County, TX","Texas","TX",382778.919482591,1219463.38909918,4.43934968620468
"48260","Brooke County, WV","West Virginia","WV",323130.909956605,861207.368712425,2.61004660735609
"48260","Hancock County, WV","West Virginia","WV",1204183.56855492,3007881.48913851,9.98390740225219
"48260","Jefferson County, OH","Ohio","OH",987218.016262151,2472157.03958752,8.8654779546508
"48261","Kenedy County, TX","Texas","TX",767.875104943355,2501.34847764304,0.00906092623833159
"48263","Kent County, TX","Texas","TX",554.341876748233,1805.76528731227,0.00654123414562915
"48267","Kimble County, TX","Texas","TX",31244.8512288527,101702.070723496,0.368354323532961
"48269","King County, TX","Texas","TX",2.91661241665859,9.50084718376424,0.0000344160265165713
"48271","Kinney County, TX","Texas","TX",13537.1552031212,44097.2006267121,0.15973843139683
"48275","Knox County, TX","Texas","TX",8499.50826620984,27559.9605740906,0.0997471851998339
"48279","Lamb County, TX","Texas","TX",240438.707519273,782108.246517022,2.83140701008569
"48283","La Salle County, TX","Texas","TX",83622.1530076187,272035.843047847,0.98500396328486
"48285","Lavaca County, TX","Texas","TX",552765.45017152,1798237.33811871,6.51226627335159
"48287","Lee County, TX","Texas","TX",953262.391365589,3073378.75300752,11.1259121529242
"48289","Leon County, TX","Texas","TX",678000.289470714,2208511.52912063,8.00006760533449
"48293","Limestone County, TX","Texas","TX",510565.931412828,1662467.5913848,6.02093222502876
"48295","Lipscomb County, TX","Texas","TX",11429.8079634394,37218.0299730257,0.134829029554993
"48297","Live Oak County, TX","Texas","TX",145919.574127319,468618.312722187,1.69454033423927
"48299","Llano County, TX","Texas","TX",237793.852132007,774556.325145257,2.80572286832775
"48300","Chelan County, WA","Washington","WA",4019188.88507466,9740347.39882227,31.2987975257856
"48300","Douglas County, WA","Washington","WA",1473316.62337798,3571036.77050131,11.5219151553735
"48301","Loving County, TX","Texas","TX",198.18972425969,645.601819710042,0.00233863874626434
"48307","McCulloch County, TX","Texas","TX",16299.0001260879,52502.0033330331,0.191980600616441
"48311","McMullen County, TX","Texas","TX",857.960498681781,2794.80109908479,0.010123933884445
"48313","Madison County, TX","Texas","TX",545240.47793907,1775699.25986574,6.43215385442387
"48315","Marion County, TX","Texas","TX",90499.9907954835,293375.066270135,1.05847229106788
"48319","Mason County, TX","Texas","TX",18531.9227927533,59993.487973765,0.21737870522694
"48327","Menard County, TX","Texas","TX",38840.0683319209,115610.521977725,0.385450921457754
"48331","Milam County, TX","Texas","TX",934831.483132454,3033830.91569783,10.9736999311907
"48333","Mills County, TX","Texas","TX",57320.1214097655,186719.946386604,0.676377432635233
"48335","Mitchell County, TX","Texas","TX",29219.8730589182,94242.284799237,0.34162878088227
"48337","Montague County, TX","Texas","TX",200916.082049485,654444.866275337,2.37061311723725
"48345","Motley County, TX","Texas","TX",14481.0309967033,47016.9049906314,0.170066531477412
"48351","Newton County, TX","Texas","TX",208511.833053329,679056.822225075,2.45938872445619
"48357","Ochiltree County, TX","Texas","TX",33894.1490360028,110399.841543079,0.399897967888798
"48365","Panola County, TX","Texas","TX",474207.697519131,1541246.41924254,5.58150341976386
"48369","Parmer County, TX","Texas","TX",32250.2440881888,104279.000857305,0.376498719237194
